id,cuisine,review_count,rating
XqPMOwrJ0xjphyNQYcoPLg,chinese,126,4.5
1VAsBosvx02jpvIUxiKvmg,chinese,27,4.5
A5lD3y2eREchEdMcvWPXBA,chinese,326,4.0
r4uLhd8wBRea8H8sprBLUg,chinese,76,4.0
VvSmE1NnTjnaTPHT0WrCaQ,chinese,137,4.0
nqnVKM55nIZn8fNH1fIJPA,chinese,37,4.0
Fl3OriheCTatMZMlNdaCnQ,chinese,53,4.0
BlWnWTHXyXY1RnPRtkOqkA,chinese,26,4.0
CMN2zW7c5bdXT_esaKm_YA,chinese,40,4.0
bK7dxnD1FYuV4mVVVCMeNA,chinese,93,3.5
A6VYcmJ8Wt2yHWcVJU5wIA,chinese,28,4.0
Q_Iia5C2quTUVfE5_8jObw,chinese,85,3.5
pHMqwA9cbmWYiyfgTJs0BQ,chinese,31,4.0
R__NLOqjUlw8qf12KD-I5A,chinese,89,3.5
BUcTdN-rNE8urCCQuxSOQA,chinese,521,3.5
uGLAEGqeJa4jtP1Io0sOrg,chinese,11,4.5
SaQQCsVs4h7qHoYD_GPrPA,chinese,37,4.0
mymlOeTImIWcvZWFZVvbXQ,chinese,25,4.0
6OhahrmtLGmkUdPfaMck0A,chinese,82,3.5
uFNM9ICvZN0TEbURIpiIDQ,chinese,46,3.5
_HePiPCk9tmgezshWwZGOw,chinese,27,4.0
iijXYUkQoadmIG1moZBZrg,chinese,6,5.0
Nnr0kZIVlW5sWInOJW9LMQ,chinese,14,4.0
Rh2smrKvcamnP8VBUgMI0Q,chinese,271,3.0
ikI3t6meCr4_DpHHZs6N2w,chinese,172,3.0
mAyxJYQ4YcY0R7Crw4tSMA,chinese,15,4.0
MWvfffAggIKAV8pBfi-Gyw,chinese,60,3.5
835QWShOwLeieHHR9Y4Lcg,chinese,15,4.0
HgbOAWBEjVCyfpMT0RybNA,chinese,15,4.0
Kxop0nGA-BUrwYD4EGhyPA,chinese,80,3.5
EzGGUtQtbE8z57pqxE0I8w,chinese,67,3.5
1FL3oE2mqq_EFAYPd1TWUg,chinese,143,3.0
rMaNazWEL_XN4iiYpBGRaw,chinese,24,3.5
CanfdSFEs_o_h9SBvxyXlg,chinese,41,3.5
u3YZWL5IF1SOVSZ0f0-2mw,chinese,9,4.0
OS5IyYEXgYV9_Z0iS4MkOw,chinese,12,4.0
xrTYzFVC7RGZffXdMDQitA,chinese,4,5.0
JYCL0ThG7Xw5KDfyVDgb7A,chinese,30,3.5
YcQIKr47OWeorIlRd1o27A,chinese,12,4.0
GFqNk3-jLaYl7BXMKwPeKA,chinese,6,4.5
ET4y-4D-FRYeFxYBxLcKrg,chinese,13,4.0
yuAGZO0sxRcx6NBas3H0ow,chinese,12,4.0
X6rz732Av_276Dn06dOx9g,chinese,14,3.5
kw2nwoCyZbX4GTrP4DoNqg,chinese,27,3.5
QRGs0zVJ5NiNgMq3PwcefA,chinese,10,4.0
SxjNgkzAlUG-wt2rSbc2HQ,chinese,169,2.5
iRLi-TK7K_-mcLwFwO8pPA,chinese,26,3.5
Gzk_h1zpiASQJO4d5f6eEA,chinese,3,5.0
eohcbvMCGegrUCDnj736hg,chinese,3,5.0
5oV7oSbo9h4nzWxNfoLc4A,chinese,26,3.0
N0l4hT7UCywbZ9UEZ1R9kQ,chinese,274,3.5
-7EwIdxcRC5McO35DVfeSQ,chinese,146,4.0
o5t33JVLpZWf269AEPB95Q,chinese,105,4.0
yPR8Bh55-9NXmooZS7lrLA,chinese,23,4.5
Qr6KiVgv7CklIc0J3EKMCQ,chinese,37,4.0
y166Ve7c7y2EnnePytr71Q,chinese,108,3.5
x3JHj5h33ouzw_Ynj-utJg,chinese,119,3.5
IGGDsLbFfqlqueE40hspdg,chinese,78,3.5
e178giuAicIhb16ymOtiBg,chinese,251,3.5
3M35_fZ4jp9K502AHHtF4g,chinese,28,4.0
vMpJzMFst_9GP4boeqWIRg,chinese,122,3.5
o4gB1zWiCHgbjq-tNFRW-g,chinese,66,3.5
HvRUIjDdmM4VGnYpPEpI3w,chinese,15,4.5
0d_aewXm7wVlaTW8Glzxdw,chinese,70,3.5
z-RTeXHZ8PJCppRdCBuhAA,chinese,17,4.0
CY3N_T_35gqOXkwQbSeSTA,chinese,43,3.5
Mn8PTuxCUu1A2_RlwXv3kw,chinese,24,4.0
bscZEQuu4UURVR5kvh2jrw,chinese,34,3.5
wCa3-udZ0i-rAmtGDQK6HA,chinese,31,3.5
AVLj5MSJD1si-Rl6X6qTXQ,chinese,244,3.0
dW6QOIAJI5J1jTcpo2HdzA,chinese,27,3.5
CPcy22Hd2F7z0EKG66FMRA,chinese,30,3.5
Xyud-EuSz0Z0U0Dk9YoVzQ,chinese,27,3.5
zQ3ipTBmNFQXwwqjw6pEfg,chinese,36,3.5
xL-Ckvr8k8vEBJxC1wsCqQ,chinese,92,3.0
xdfGzrJ1mx3mBx6m14Ebhw,chinese,120,3.0
uhb9APvtQP1IZyyoO7gK0A,chinese,4,5.0
GoOkCxPFM5i5lxHgFQMj1w,chinese,77,3.0
a8uuOGWdjVWRCIXoQGVkIA,chinese,11,4.0
J8ehGrOQvdUr_CS73uxfGw,chinese,8,4.5
3ot6ucvk6eG6Zgtzc2-gwg,chinese,21,3.5
v_xuLfW7TXBsQctpOuPvQw,chinese,104,3.0
9xPK9u_AGM1sxoG2CU9psA,chinese,20,3.5
9OD0pQ0QYa_7dO-LbOBFZQ,chinese,39,3.0
KUqInLEY1y7SkyZyDoGn0Q,chinese,104,3.0
-UPP0Q_kZsuQ2zZ1k7lbyQ,chinese,40,3.0
BOml4YRmKqx7MiEVvlUadg,chinese,26,3.0
Rd6Nk0rYburd6G21QUxa8Q,chinese,13,3.5
NTI1KkBwhInH9BBb_IrgTg,chinese,5,4.5
KynXf-SiyaxrnJ4w9bhfUw,chinese,16,3.5
sVqeGlbaOkJ3D2IcSUoy0w,chinese,38,3.0
00I_YBjgZAvd2ggZr3J0cQ,chinese,23,3.0
srL9hCjN3941SCE186mLrg,chinese,5,4.0
o1FLiGssn5Wxc_POWSuZZA,chinese,21,3.0
pYZgXNDq442OrcO1JvsnEQ,chinese,12,3.5
zTJg9_VFyXiQQ0PegucaJg,chinese,13,3.5
D2loJREaIqjam3ct5q2Hcg,chinese,3,4.5
g3q_9vbAc9N3Cu_bjX3DcA,chinese,7,3.5
Yw-aHeYZMWyDA5EZJ902FA,chinese,10,3.5
gMhhbHdlhIMsHEUvg0k_1A,chinese,9,3.5
K2CdjES-IZDDEgetOnf0Vw,chinese,226,4.5
NoT7u2QNEvsVbH9MIzAzlw,chinese,163,4.0
BLgwFGqvAIiG9J2ID47YyA,chinese,79,4.0
RlNmDWJ0kkEWXW7yORJZVw,chinese,201,4.0
TBzgzTFSa7pJXiLD7emYaQ,chinese,94,4.0
U2fAN5cZTMKm9mvQns-VKw,chinese,92,4.0
0cXP1HGWMtKoxcmUR4KSjg,chinese,84,4.0
P-eJ-wtvCXHix85nW8tdGA,chinese,58,4.0
rZY8wtc4EyC_8o1mI2-_1A,chinese,15,4.5
6hGEIpALyUhte4grCY8Hog,chinese,19,4.5
_5XClj4E5VCIsEscbrrPKg,chinese,24,4.0
WmuoWetYC-4U2-V4taC6Wg,chinese,195,3.5
pJERnIWIt2bHt-Hkuv_I7Q,chinese,32,4.0
XCUXCTHvY8QVR4xU0DF__w,chinese,84,3.5
8MXjK1lhVRhU3yGCUv9qsA,chinese,99,3.5
uJEot284h2qJbrWOgfAG5w,chinese,25,4.0
g1UVmCOhQDY7TGSZ2rRT_w,chinese,179,3.5
6HzcFV_bcB3Vv-3eGDHf_A,chinese,106,3.5
iIFcMHXGNDz8jbx_4H-xVQ,chinese,53,3.5
o01CFAr6PcQeOJYOybgSnw,chinese,7,4.5
Ax1DHVBCpaBpViUvSwDdSg,chinese,38,3.5
3zKqIaiW_DENjZNcd31W4A,chinese,13,4.0
-HwprJh-Bve1pcDH8_UFeQ,chinese,23,3.5
ZdNzBuETLeoiNFOCqtQTwQ,chinese,10,4.0
dQojkooHaWvyCor5qcAS6Q,chinese,54,3.5
Iov02yUKZVj-Z3A3u37ExA,chinese,16,4.0
jyPsc5xUFpVOuuSylPkZdw,chinese,25,3.5
9plS24hVE2wSw1RLGNBa9Q,chinese,36,3.5
rROHsa0BQsKjxNnfYjBF9g,chinese,87,3.0
uUvnimNxg15Ds9r0SC3oMg,chinese,72,3.0
nNVkOU4VCJk866ixG9j95Q,chinese,7,4.0
BJ0pJxKFxzVGDtsknbLFRQ,chinese,15,3.5
s3Y5_k8vGnWfXjGwke89XA,chinese,11,3.5
Ih7a0qOMLFnYAec8qyq2Gg,chinese,17,3.5
pLj8MPkuK6OH9EtB_-6Szg,chinese,20,3.5
oUdmQBw8RZER1gf18xpTPw,chinese,24,3.0
la4mM0mSexjkOLe1goXJPg,chinese,30,3.0
CtTfpKvdzSYhZhr58hFcRw,chinese,20,3.0
URqrHRjKF7O0hurxrHwf5Q,chinese,9,3.5
4oVN8DPTpUF4TySkpOU19Q,chinese,26,3.0
YBk7SLJ7WUfalpJ82yXJ4Q,chinese,10,3.5
rOyXMZJIFa0_XW2AeXatsA,chinese,18,3.0
Uf0NdSvJnFbwbXua7abULg,chinese,18,3.0
N97-DBkCFBy69maCMkUG1A,chinese,32,2.5
fiLcl_-nQAq0LSGdviznJA,chinese,11,3.0
SZldZinCvCRE6u92q0u0cA,chinese,30,2.5
IbiPrboYK5IdPXwFqq9bRw,chinese,4,4.0
3a6mYGQkiWqw1ZKOjO4sag,chinese,4,4.0
SykyXR8BFiBRH9ON-Kj9kg,chinese,6,3.5
FdEzZ1wdssQnwOjCyvRjpA,chinese,3,4.0
DE89UdHFMCN6DtYWZuer5A,chinese,849,4.0
McVmSLVRJBDWIuQO7D6GJg,chinese,158,4.0
HwgCbqHWaM4uWGp_A1G1nQ,chinese,62,4.0
E_mRnwhHLuz6tgMBScw1mw,chinese,39,4.0
ggAHppSaR5Z-KrAXZjC_rg,chinese,35,4.0
TmSMf-0j4gvVc9sp-7CiMg,chinese,48,4.0
wFTUOOJ_0quggjgXOpP7DA,chinese,15,4.5
z4z_If75V6y3GDin-QpjVQ,chinese,32,4.0
vO4rIXzsK3aWn1EZ4cHwXQ,chinese,55,4.0
E-wETrdq1uImd6lX6x8Qxw,chinese,107,3.5
WEw08dCcOiwH3Sw1f_8DKQ,chinese,106,3.5
oRgoOhwCex1X9j1iQ9ou3w,chinese,196,3.5
xpeJuVmjv5zeKfa1Kvei8A,chinese,14,4.5
sQFpfRs1Flcw3evCdI2wpA,chinese,148,3.5
pIB-Js9drl27qrrSjKK_eA,chinese,123,3.5
VGwPrBPlbD24SZAT_b0JBw,chinese,15,4.0
F9h98ZFHLCHG7SdVbXMz0g,chinese,93,3.5
E8g8SNXaZb4QUqJMe9JFyw,chinese,42,3.5
Lv9wzkvPrVG-VdPGcw53_A,chinese,95,3.5
r71RUi85E60aGuhVqXWjKA,chinese,35,3.5
sqIEwNn-AG_zZ0LI8dpQ4A,chinese,38,3.5
XEKx5litKe1KkfJpqtmJUw,chinese,49,3.5
A1ailXV5E0e9RobODEJ2BQ,chinese,18,4.0
7T3WU-Up01pgCeygbc_K-A,chinese,170,3.0
t65yfB9v9fqlhAkLnnUXdg,chinese,42,3.5
6z-T_jIFrRQ4c6-BIvVBvA,chinese,96,3.0
vfyoss5fp967SopQ2Zt-eg,chinese,13,4.0
SZmm3wOx_fcC2rblUVewGA,chinese,59,3.5
tisVBZM6OFh1ih4x6rGtDw,chinese,48,3.5
ugksuz0bu6spRFVQE57S2A,chinese,9,4.0
fh-hCT2esNJEocdBdggWoQ,chinese,115,3.0
dH1w7xsaApqlk4xTmpM_Qw,chinese,8,4.5
pofDmHoIsdvPcSKzb2iMag,chinese,145,3.0
tzKvRnRIemqa727XYV45UA,chinese,12,4.0
PLby3di7FpKKIgQP2gBSZQ,chinese,6,4.5
W6HgKXp-gXozKjOqGqIOXg,chinese,27,3.0
r6zfqu8kzZteqVEu3zIYCg,chinese,53,3.0
6gzFPeo3gsIoh4pmXS8HFg,chinese,12,3.5
S-RaYhvlDg8rgEOxaFeLHw,chinese,49,3.0
3Kx4IdA-knGK-9QrGtGl2w,chinese,13,3.5
RNwqkVBVEMfaHqsmtLBDRA,chinese,5,4.0
dN3-yXUI6ybiLhO-lF5oQg,chinese,20,3.0
kLiMrnkcV_dfVpejfRlhSg,chinese,16,3.0
T3eygkCPKat4TMyWIKLtGg,chinese,12,3.0
c15s-P1wv55ShT_quaFOag,chinese,8,3.5
OJM8EcaE5sBAzRNuBJ_aLA,chinese,2,5.0
glXFianJKeAkTW3kh0yfJg,chinese,4,4.0
NQpUhcIJ1RZtDQaN7AMvUQ,chinese,2,4.5
qIx8s1bvguUgVeIqNXCu6Q,chinese,2,4.5
vlpSDxXXiqAyKbPbazNw1g,chinese,2,4.5
gcD74zZvgd_sAO0R1o4waQ,chinese,40,4.5
bNynUUb2uYtHGLSD7mS3Bw,chinese,90,4.0
n2NRR4N-kmeDvhHJivHGkA,chinese,189,4.0
X9ftU-exKhTMOjtr3B52rw,chinese,98,4.0
u9_cHsWEKds73ZT8PZaf6g,chinese,95,4.0
sePTDv1dGHPID7kwuNzXaA,chinese,274,3.5
_3KtNIp3CbCXSfEQUaf50w,chinese,18,4.5
Z4MvEVylnZPW_vddQc2Ihg,chinese,119,3.5
LWI8ULsw0X1FpInux4Tg5Q,chinese,38,4.0
NImT1XHwwUmoHaPEjIIwRQ,chinese,75,3.5
M_fzy4_KslKoXeyZ022Z8g,chinese,155,3.5
VOsvscZOFYzcsdbmAlVkiA,chinese,73,3.5
Vp27tfpa318kEz_PwglbMA,chinese,108,3.5
Kn57RIWAdnVfJHI1loLXOQ,chinese,94,3.5
An-JJle53UMHokU4MwFktg,chinese,174,3.5
GkrElnysLT5iWSEbqcVkzg,chinese,22,4.0
wWry6ceFOu0pSmzPpDJQcA,chinese,31,4.0
6Y5TyCM_zb7BmosuFzbzdg,chinese,17,4.0
X2I47eENvYeVL6QlzAZ0wA,chinese,49,3.5
RKj8NwzpWl91kuQAyRW7bA,chinese,6,4.5
lkM72Y21bjBqUGaW7iL7tQ,chinese,99,3.0
Q7PWryGwFr52WMmfzqCBhA,chinese,83,3.0
osReQ5btI-E12En-veu52Q,chinese,26,3.5
TU95jEn8aGitY8hZowXaBg,chinese,48,3.5
r-xSAqU_XWJv_prOKCYFKQ,chinese,14,4.0
6XnA2qGD60dPYCs88WlDXg,chinese,12,4.0
-M9S1wlZTvv6T9EOo5X2Yw,chinese,88,3.0
dKOrxsz6ygqa-AatwzpKyQ,chinese,88,3.0
wakI-46P1BLMnf4zdH3V2g,chinese,40,3.0
U1S6NFCtMzq-qX7PnU2i_Q,chinese,46,3.0
A5IV0JkXIFfESdYDhFF0gA,chinese,27,3.5
Y6eR3uYHCw7X9NAcrHavcA,chinese,8,4.0
lBmoKeoAH_YZXyF6DAe_lw,chinese,7,4.0
ob8p3VRALQ9obHSaHnH7lQ,chinese,11,3.5
iRw32LUAOVeD-GDRdNgNXQ,chinese,18,3.0
-nudEBpbqQI4eR4KkjCl7g,chinese,27,2.5
c1VhAIzfRqnYUao6RQmjQw,chinese,20,3.0
P5PSAsisWFopnWQDGJHOoA,chinese,5,3.5
kHKGaaK4yAOT1End-XS65g,chinese,5,3.5
JbwTQSiDS8RdVdt7YFOIvg,chinese,3,4.0
waoCzbannI3P3lcpO4z1dg,chinese,3,4.0
QgMEZ4Kwq-F5y0OKJTF_DQ,chinese,3,4.0
jM3092v4dgmiS9EZl_DwEw,chinese,2,4.5
UYdjdSa8fvf7XxIKaTE9Kw,chinese,7,3.0
S-BgFH8oqD5n4OsDNhxr9g,chinese,5,3.0
Koofpyww8Y-H9O7vw8mapQ,chinese,5,3.0
Wd4pJm2iBdJei1Je0lLHng,chinese,3,3.5
0Eqjt54KPklmWTsly9ltyQ,chinese,14,2.5
yZvJoiArMI9xbRZ24d4fIw,chinese,12,2.5
wgemPifyERISruG21Pn4Iw,chinese,5,3.0
yQS7bWaBhhGZJ1zeXku4yA,chinese,107,4.5
e1W5fwngUYf3kdsgxo4spg,chinese,196,4.0
2cKAew-9iLS-mo-TtOgFiA,chinese,215,4.0
c78Pat78fVUBFPXYeVvbaQ,chinese,307,4.0
6Li3eGHOHaqfR9E8oaI1yg,chinese,81,4.0
sr0rCMn-XtKATvl9adYQxA,chinese,98,3.5
C8Ehjy_oDzYcy3-wf32Y4A,chinese,53,3.5
PAJlmByrU8zAB3WsXxA30Q,chinese,114,3.5
88RkIuXwJeDzfzSu9xsyzw,chinese,115,3.5
D4ETxxeNQEnSw_e1H46DXQ,chinese,109,3.5
kD05qsPROIFoEhgQIp_Vig,chinese,19,4.0
5td-5D7aMQ6zSuSSNLAQjQ,chinese,31,3.5
4LoiyV3UHf-cFlqGVNBY4Q,chinese,69,3.5
f5iPbCVgv-2x00ZBoOwU7A,chinese,46,3.5
BpZ7UWjNmJFJlu7m_vS6nw,chinese,57,3.5
8f9Tl2gq78wqjtrToOTo7A,chinese,76,3.0
2FImjoBv0qvq9NumhcVOyA,chinese,70,3.0
K4-J1A_ZIzG2yNkee0KOaA,chinese,140,3.0
Qe8vFq-3HMld-ymBQLDnpg,chinese,55,3.0
CdWDUfMuN5PDcFHtr9Wvyg,chinese,13,3.5
FSuV_LwkREet6LWpJzJxdA,chinese,17,3.5
J7a-1CKqdP1pUteIsNbGhw,chinese,5,4.5
xHuwJckpFVB2sWL62rU36Q,chinese,40,3.0
13ngZbrJVhnngzhc-MlXYg,chinese,33,3.0
Dvmwg8kILj2ZIZ7xRKNt-w,chinese,9,3.5
csxeSYiagHfr7zFXuLeYzA,chinese,5,4.0
prUaUYJGqvcRrJYYMnNVXQ,chinese,5,4.0
yA9dC3IvoPPex9RB6-G2MA,chinese,6,4.0
iMK_sepebKBMfv4TDc-ifw,chinese,28,3.0
nddvI420y7BKvp6nO8bfMg,chinese,17,3.0
Ho0PpupbhLC0A7FF0zEu1Q,chinese,22,3.0
WDYaPybbBHI69EVVVb62cw,chinese,20,3.0
QxngAo1AnfcihXqdk3IA-g,chinese,30,2.5
F9qwvxhJau8phF9kry8ZXA,chinese,6,3.5
Fk3EJL73i9Uql92ndZscMA,chinese,14,3.0
hqpPDu238T1tpBa64Q0TSw,chinese,13,3.0
NPiVx-WKsuOEl1v0eWdxYg,chinese,24,2.5
0wtltMmWl-n485Wsvya0wQ,chinese,3,3.5
I-4CIMvJy_M7U4EuCijxZw,chinese,37,2.0
PZ08ZO0-t2r1qA5WDd6wfA,chinese,26,2.0
CyQXHdumQvxKAkXglORTdQ,chinese,5,3.0
OfDlRD8S27kYocY1HT-fFw,chinese,2,4.0
FoeJLNH9jv7n3Q2eJ0dzSg,chinese,2,4.0
XhI9jFlXmT33LQzOHkJrlw,chinese,7,2.5
mlTrhDLyVCzgyvtHQyYkuw,chinese,3,3.5
cfXjoEFkvR7rh3tlVhPoJA,chinese,3,3.5
kWfTha6p_BV6QvOwAUwKnA,chinese,1,5.0
PSMg4IdT9Vi16QlPWhG43g,chinese,1,5.0
r5mfB_yDHbCK6kRUUTrzUQ,chinese,1,5.0
8TS4qF4Nq8QU8w03bT5v1A,chinese,1,5.0
B5JCODx4728Ce2Qca1NFHw,chinese,210,4.0
ttuEwktrkmh3TUlSFPZqAA,chinese,483,4.0
Ft54rxPfVRo2VGAEG20O0Q,chinese,19,4.5
4egAyQgylMPJgngmNGCloA,chinese,86,4.0
Q4VYrJr_UPixyLXSnA4O2g,chinese,147,3.5
Rnck2nc0j-FbolNiae2grg,chinese,26,4.0
Mkpg9S2j0ZrZc3q-VjfLsA,chinese,202,3.5
eI1ZHGOr2Pus842KrZD5ZQ,chinese,214,3.5
Kw06PxDkF8gNMVWntmBKTw,chinese,66,4.0
uwlQWhtrqm8k7CZwrNtRsg,chinese,63,4.0
mBHYTLynxk-Ryq56QIx6cw,chinese,36,4.0
Yw5qYKInQfqekfX1CIxXAA,chinese,37,4.0
zgQHtqX0gqMw1nlBZl2VnQ,chinese,1028,3.0
cjatara6LkXRu2BXD_jxlA,chinese,73,3.5
Lpp8IiUVEhJzF4Fb8DkScQ,chinese,54,3.5
XIX4xuzrt3IzvjX9MtHr9g,chinese,35,3.5
9WmvVbYoM9X1ZP6txZgohQ,chinese,37,3.5
OZF7EM-W-2-V0LQOYSYhBA,chinese,139,3.0
QKsOsmyux_yM0QZLU5V7Kw,chinese,25,3.5
OUB81Dpb6m7HjW4ZmeSlmw,chinese,100,3.0
3FekhBpUmAWXBCvXBhuqVQ,chinese,18,3.5
4etFlEdWOTx3WhFldxW6XA,chinese,33,3.5
sXKDj1yjfWkwhx5AxrgdBw,chinese,24,3.5
MKZH3kTm5wbMHSCqjagu-g,chinese,11,4.0
1M-oyCcUluxwTid8vbBSdA,chinese,9,4.0
pQyPa2pdQSQCn5gjJW_BTw,chinese,20,3.5
-S_HCzNPH-JNQIpbl-tpgQ,chinese,36,3.0
tKcLZ8SM-Y7EAZUJCJ807Q,chinese,10,3.5
ZnxudK5ExgpfXs4bicS4IA,chinese,16,3.5
VYkosZRlRjStOFqIB62orQ,chinese,17,3.5
letLuCpLPYEV5YhNIlBAcQ,chinese,20,3.0
6TLahk3P8RhP7fZaWgAk0A,chinese,19,3.0
4kkh8Uj0jG7olKEocCASrQ,chinese,12,3.5
l_uAw0K2lkOsyVJATcnwsA,chinese,14,3.0
W0cveU5mD2fqVYxIPqwo-Q,chinese,3,4.5
qo9JoIB9iZxGl-KQGDzEWw,chinese,26,3.0
fC38Awty0KtDVf2qABFPvg,chinese,14,3.0
Vsdbh4cpYb4ZS4AaJSA2Nw,chinese,3,4.5
P5NfFdOUSyhEjbMlfnxPpA,chinese,25,2.5
O8SQjZ4vXeca968g7w3_8A,chinese,5,3.5
VtqYBu6WCshn2-FOCZCflQ,chinese,5,3.5
D9-qMqHKSxEqA4egWX57Mg,chinese,7,3.0
6U73zDP4NuFKyOQLSigcPA,chinese,8,3.0
PLkpRAdplgMrm1g-z6Lvpw,chinese,9,3.0
vHHHbPjhXtLApOmBoGWLww,chinese,9,3.0
sEVK4kHrgMG7iO1wEUyAbQ,chinese,2,4.0
Vr-vDFxeh3ZekbDsUoiCGA,chinese,1,5.0
PzgEUSBjyzpYm2xqKne3yQ,chinese,1,5.0
MNlrT69-k1nIyFSYwuuMsQ,chinese,5,3.0
vLUMEWr2BZSwur6l0SkA_A,chinese,4,3.0
f5O7v_X_jCg2itqacRfxhg,chinese,868,4.0
mM5XynUk82upOm43mIJFHw,chinese,69,4.5
a911y0BuV1rjHXkXlFm3Ig,chinese,278,4.0
q-fT-ZSGCDhkv2TrKDbkWg,chinese,50,4.0
synyRqHFe30g3uI-p4o7vg,chinese,58,4.0
57_msr8gjNakjGO-1f6B_g,chinese,239,3.5
rhyjGfqYlCJoi8Zeulg6QA,chinese,265,3.5
O0zyXuEw_aojAK5ILW6WJA,chinese,70,3.5
qEe0mdIax3pz3DH4RPj3sQ,chinese,46,4.0
Q8uwArm4h8bhsqxw84Gd8w,chinese,69,3.5
PMsqD6wHCfxdrZkGXIepvA,chinese,75,3.5
LB7r3hZmb4NXb2jDQmmQ9w,chinese,47,3.5
He_4k_w_8bjWnoepahS2zw,chinese,273,3.5
cE7ArG7tPXsLSBbgHGHYZA,chinese,34,3.5
HawJbjbA70EtOOJFzMZoSA,chinese,46,3.5
bg3YcuqVyQofTz5d4kKgug,chinese,158,3.0
Q8-4uLtLJeXHJZZsr2Zexw,chinese,45,3.5
FmwDfn5J7Y8Uvv_FY7iUxQ,chinese,194,3.0
iP5e3kotsblpCXBDClQ8tQ,chinese,23,3.5
W7LceFeOx-8rLLwgXc8UMw,chinese,28,3.5
TYEQ38ONpmYMYv378IByhw,chinese,75,3.0
hFDFIGxTK3d5Dr4aXp3PXw,chinese,17,3.5
teDbCTDdgICtC-pSTzCBAA,chinese,52,3.0
Zyq9I7MkxfaRLiKeAm0KOw,chinese,46,3.0
JethT5yt9ju6MGK8-N3oPg,chinese,28,3.0
MW1vK27V6fqOPbJcRnttsQ,chinese,5,4.5
_YoPC6DmYegxbPiKIoAKoA,chinese,13,3.5
jdyM1DAiA7EzuYz1WDhjeA,chinese,45,3.0
6Kp9W5ZvVn--6caQ73_QXg,chinese,12,3.5
dVMP0_oELc7hf77NYCgudg,chinese,59,2.5
9q8V8KCLbIStR-Pj3vM7qg,chinese,33,3.0
sHIJktNJTTJPOGhzXMI2Fg,chinese,15,3.0
dndeG_UVJHF1yAdLlZxPzA,chinese,12,3.0
mt5kFJr1rOqIajMguELR9Q,chinese,37,2.5
YMKgJvXZiOnw4X-aBB1W-g,chinese,4,4.0
QMdMW38abUEoewUe1jvxRA,chinese,8,3.5
H75ud6IWd0lsbclqb_H0Aw,chinese,8,3.5
9pBcKw24z9nZiHW7Vx_z8A,chinese,5,3.5
kgQL7t6CyBTqYRXw3TM57A,chinese,9,3.0
ZZtKuKDqpXxmgLTYEzfdLg,chinese,2,4.0
odLg-mMy5e1Hk0q-a1FPGQ,chinese,13,2.0
mFQTnqCaJwhK7OAu3u4A5g,chinese,7,2.5
APyqRwSZ5g-FRWxDl7YuEg,chinese,15,2.0
k8KJByG_bmtc85F0xXpzqA,chinese,3,3.5
lfkYryDWwYZXDKGZoBltsg,chinese,4,3.0
A0iy8p1nlL4Jt0Vssss3yQ,chinese,4,3.0
cUuDnTAya4rx5tuh7HbGyw,chinese,4,3.0
fF5b2RZlpV-RrL1dFKqUng,chinese,4,3.0
AdFNz01yRFoZFvpZnV0CAQ,chinese,3,4.0
o7z1pm0zCmwOnpkIzWd4Tw,chinese,2,3.5
HUYEadSbGSQNHXFmT2Ujjw,chinese,471,4.0
3XVAfJQdX327pqNZg5KV5g,chinese,114,4.0
y4z0iQZWN4R2Fk8SiPQU5A,chinese,54,4.0
C8_zdU7zGLUK3uC4e5AepQ,chinese,483,4.0
7i0kkZ79MMkI59qCGilltQ,chinese,67,4.0
BHX0ghpo_r4lVxGRPEBIQw,chinese,155,3.5
0PM5oFKO29sZmL5efmHxug,chinese,138,3.5
fJ-2acaqvWOsujUTAJB-ew,chinese,351,3.5
Qzq-m_TKJ-Iv1BmYLcjlVA,chinese,65,3.5
98NaJ8FWzPuoymHfj6IIeA,chinese,77,3.5
GaNI8cXPh2qLcRWEJBuXhA,chinese,22,3.5
2bUK2xslXInox0gjapJjlQ,chinese,41,3.5
5C57zUQdzvNrCus8JBawmQ,chinese,62,3.0
tsUFlp2DQw7Nk2I9mRL2hg,chinese,26,3.5
LN2X2X2PVsd56tqLIEku9Q,chinese,11,4.0
xaUN51X5c4aVn8mHMIjihw,chinese,31,3.5
NryqeJOOHb-U0qcZEhg0bA,chinese,18,3.5
t9wNYKJz1penDhrTPOr78A,chinese,61,3.0
UL73IogsCDYnHf7YEtq9IA,chinese,18,3.5
jPxlzLWHc7mkvhw3YUXuZg,chinese,29,3.0
sA_CAFTrAn5g7-7DE2xMNw,chinese,33,3.0
Mwl79jLlxPQabA3yiSPz0A,chinese,9,4.0
MWJg4LxOm9c7VGi1KrL5Ug,chinese,18,3.0
_AiwTC5EZQeQ6d3qY_x25g,chinese,2,5.0
Klb6f5FCiJrHRcTcn_yrnw,chinese,9,3.0
1XCR1GxL44O2hg3ehRwtMA,chinese,9,3.0
M6r6jKPr5tcpdatDn9K5lA,chinese,5,3.5
8Sqd1E8Jhjt3pbsoyOZ4dQ,chinese,10,3.0
DxlcW3cEgCO2AZZ5_uYh0w,chinese,3,4.0
fkvctSjQoiHnQIkVDreamQ,chinese,9,3.0
baY3pCVhwAKyWFXagiOCNw,chinese,11,2.5
Mv3pO01Alty1pXQwi-Uy5A,chinese,18,2.0
rxOaxZCi0m20eu5OjJ7e-w,chinese,4,3.5
